SourceFile,File:FileModifyDate,File:FileSize,PDF:CreateDate,PDF:PageCount
nature11463-s1.pdf,2012:11:28 17:53:21+00:00,2.7 MB,2012:10:02 14:34:39+01:00,14
nature11504-s1.pdf,2012:10:10 17:58:43+01:00,1396 kB,2012:09:20 16:29:18+01:00,14
nature11510-s1.pdf,2012:10:24 17:53:22+01:00,698 kB,2012:10:09 13:49:49+01:00,14
nature11524-s1.pdf,2012:10:17 17:53:41+01:00,2.8 MB,2012:10:09 15:36:49+01:00,14
nature11539-s1.pdf,2012:11:14 17:54:43+00:00,8.4 MB,2012:10:16 11:46:52+01:00,14
nature11540-s1.pdf,2012:11:14 17:54:47+00:00,1171 kB,2012:10:09 12:00:00+01:00,14
nature11548-s1.pdf,2012:11:21 17:53:26+00:00,1858 kB,2012:10:15 14:22:14+01:00,14
nature11587-s1.pdf,2012:11:28 17:54:00+00:00,1200 kB,2012:10:22 17:13:09+01:00,14
nature11588-s1.pdf,2012:12:05 17:53:52+00:00,3.6 MB,2012:11:07 15:41:11Z,14
nature11612-s1.pdf,2012:12:05 17:56:45+00:00,745 kB,2012:11:28 16:06:42Z,14
nature11675-s1.pdf,2013:01:02 17:53:02+00:00,1067 kB,2012:11:20 15:57:48Z,14
nature11684-s1.pdf,2013:01:09 17:53:20+00:00,7.1 MB,2012:12:05 16:29:51Z,14
nature11773-s1.pdf,2012:12:12 17:55:38+00:00,8.9 MB,2012:12:05 14:13:26Z,14
nature09352-s1.pdf,2010:09:30 16:47:11+01:00,1878 kB,2010:07:09 20:22:16Z,13
nature09429-s1.pdf,2010:10:13 18:00:18+01:00,8.3 MB,2010:10:05 16:33:09+01:00,13
nature09453-s1.pdf,2010:10:13 18:01:34+01:00,339 kB,2010:08:20 18:58:06Z,13
nature09487-s1.pdf,2011:03:11 15:19:17+00:00,1915 kB,2010:10:15 14:34:20+01:00,13
nature09518-s1.pdf,2010:11:17 17:56:32+00:00,2.4 MB,2010:09:18 02:17:51Z,13
nature09539-s1.pdf,2010:12:08 17:55:41+00:00,2.1 MB,2010:11:19 12:51:03Z,13
nature09564-s1.pdf,2010:12:15 18:09:55+00:00,1106 kB,2010:12:07 16:46:54Z,13
nature09658-s1.pdf,2011:02:02 17:55:13+00:00,3.3 MB,2011:01:21 16:44:27Z,13
nature09745-s1.pdf,2011:02:02 17:57:19+00:00,2012 kB,2011:01:19 16:58:24Z,13
nature09762-s1.pdf,2011:02:16 17:58:07+00:00,1021 kB,2011:01:10 21:07:41+01:00,13
nature09848-s1.pdf,2011:04:06 17:54:05+01:00,2.8 MB,2011:01:03 17:37:25Z,13
nature09850-s1.pdf,2011:03:23 17:57:07+00:00,1252 kB,2011:03:15 15:32:37Z,13
nature09865-s1.pdf,2011:04:20 17:54:05+01:00,824 kB,2011:01:10 09:36:29-05:00,13
nature09881-s1.pdf,2011:05:04 17:52:52+01:00,5.7 MB,2011:03:31 13:46:30+01:00,13
nature09964-s1.pdf,2011:05:25 17:53:00+01:00,1670 kB,2011:04:20 11:05:51+01:00,13
nature09970-s1.pdf,2011:05:25 17:53:09+01:00,3.4 MB,2011:05:10 15:51:14+01:00,13
nature09998-s1.pdf,2011:04:27 17:55:17+01:00,2.6 MB,2-16-11-05'00',13
nature10002-s1.pdf,2011:06:22 17:52:18+01:00,2.7 MB,2011:05:17 10:45:03+01:00,13
nature10097-s1.pdf,2011:06:29 17:55:59+01:00,1044 kB,2011:03:31 11:46:09+10:30,13
nature10138-s1.pdf,2011:07:13 17:54:28+01:00,704 kB,2011:05:27 11:20:01-04:00,13
nature10165-s1.pdf,2011:06:15 18:01:01+01:00,1570 kB,2011:06:07 14:39:25+01:00,13
nature10181-s1.pdf,2011:07:20 17:53:50+01:00,9.2 MB,2011:04:22 17:24:28-04:00,13
nature10183-s1.pdf,2011:07:27 17:50:35+01:00,451 kB,2011:07:20 16:07:02+01:00,13
nature10235-s1.pdf,2011:07:27 17:52:49+01:00,12 MB,2011:06:21 13:48:29Z,13
nature10340-s1.pdf,2011:09:07 17:56:54+01:00,23 MB,2011:08:16 14:21:04+01:00,13
nature10442-s1.pdf,2011:11:02 17:55:30+00:00,1905 kB,2011:09:27 15:51:36+01:00,13
nature10450-s1.pdf,2011:10:19 18:04:05+01:00,3.9 MB,2011:09:29 15:15:37+01:00,13
nature10500-s1.pdf,2011:10:12 18:07:05+01:00,6.6 MB,2011:08:18 02:38:11Z,13
nature10517-s1.pdf,2011:11:16 17:54:42+00:00,15 MB,2011:08:25 03:40:02Z,13
nature10562-s1.pdf,2011:11:02 17:56:23+00:00,623 kB,2011:10:26 14:27:34+01:00,13
nature10564-s1.pdf,2011:11:09 18:09:12+00:00,419 kB,2011:11:01 16:23:58Z,13
nature10606-s1.pdf,2011:12:21 17:54:41+00:00,1635 kB,2011:10:12 08:57:51+01:00,13
nature10642-s1.pdf,2012:01:18 17:55:10+00:00,1257 kB,2011:11:10 17:36:34Z,13
nature10697-s1.pdf,2012:01:11 17:55:28+00:00,5.0 MB,2011:02:04 11:34:25-08:00,13
nature10722-s1.pdf,2012:01:04 17:55:19+00:00,1384 kB,2011:12:13 11:49:16Z,13
nature10724-s1.pdf,2012:01:18 17:56:06+00:00,958 kB,2012:01:04 13:57:58Z,13
nature10744-s1.pdf,2012:02:15 17:55:15+00:00,10 MB,2012:01:09 11:50:17Z,13
nature10774-s1.pdf,2012:02:08 18:12:34+00:00,9.0 MB,2011:12:08 06:03:30Z,13
nature10776-s1.pdf,2012:02:01 17:55:41+00:00,2.4 MB,2012:01:20 12:46:04Z,13
nature10794-s1.pdf,2012:02:15 17:56:41+00:00,4.3 MB,2012:02:08 13:42:43Z,13
nature10810-s1.pdf,2012:02:22 17:58:06+00:00,5.0 MB,2012:02:10 17:00:37Z,13
nature10824-s1.pdf,2012:02:15 17:56:50+00:00,870 kB,2012:02:08 15:23:41Z,13
nature10852-s1.pdf,2012:02:29 17:57:13+00:00,352 kB,2012:02:16 16:29:17Z,13
nature10891-s1.pdf,2012:03:21 17:55:13+00:00,1258 kB,2012:03:08 15:23:37Z,13
nature10895-s1.pdf,2012:03:21 17:55:20+00:00,1470 kB,2012:03:08 16:09:37Z,13
nature10960-s1.pdf,2012:04:18 18:07:23+01:00,1637 kB,2012:03:23 13:16:26Z,13
nature10981-s1.pdf,2012:04:25 17:59:40+01:00,1069 kB,2012:04:17 15:23:53+01:00,13
nature10987-s1.pdf,2012:05:16 18:48:30+01:00,418 kB,2012:04:12 16:49:48+01:00,13
nature10988-s1.pdf,2012:05:02 17:54:50+01:00,2.6 MB,2012:04:03 15:35:37+01:00,13
nature11012-s1.pdf,2012:04:25 18:00:29+01:00,1483 kB,2012:04:17 16:11:35+01:00,13
nature11040-s1.pdf,2012:05:16 18:58:00+01:00,1348 kB,2012:05:03 16:57:10+01:00,13
nature11070-s1.pdf,2012:05:16 18:58:04+01:00,1482 kB,2012:04:25 15:53:38+01:00,13
nature11172-s1.pdf,2012:07:18 17:54:21+01:00,1807 kB,2012:06:12 16:11:48+01:00,13
nature11177-s1.pdf,2012:07:04 17:57:53+01:00,252 kB,2012:06:15 10:57:16+01:00,13
nature11206-s1.pdf,2012:07:11 18:01:07+01:00,1319 kB,2012:06:12 15:26:20+01:00,13
nature11210-s1.pdf,2012:07:04 17:58:02+01:00,473 kB,2012:06:27 12:41:59+01:00,13
nature11230-s1.pdf,2012:07:18 17:55:05+01:00,1348 kB,2012:06:16 13:46:10+09:00,13
nature11305-s1.pdf,2012:08:22 17:53:52+01:00,4.7 MB,2012:07:24 17:18:32+01:00,13
nature11321-s1.pdf,2012:09:12 17:53:55+01:00,1780 kB,2012:08:21 15:37:53+01:00,13
nature11341-s1.pdf,2012:08:15 17:54:16+01:00,2.5 MB,2012:08:07 12:04:56+01:00,13
nature11355-s1.pdf,2012:09:26 17:54:13+01:00,7.3 MB,2012:09:04 13:58:19+01:00,13
nature11398-s1.pdf,2012:10:10 17:57:05+01:00,1451 kB,2012:07:27 12:05:25+01:00,13
nature11442-s1.pdf,2012:10:17 17:53:30+01:00,5.7 MB,2012:09:18 12:31:42+01:00,13
nature11465-s1.pdf,2012:11:07 17:52:59+00:00,2.1 MB,2012:10:09 14:09:07+01:00,13
nature11490-s1.pdf,2012:10:03 17:57:39+01:00,160 kB,2012:09:26 14:43:22+01:00,13
nature11496-s1.pdf,2012:10:24 17:53:18+01:00,2.3 MB,2012:09:25 14:49:30+01:00,13
nature11502-s1.pdf,2012:11:07 17:53:06+00:00,8.9 MB,2012:10:09 12:26:23+01:00,13
nature11537-s1.pdf,2012:10:31 14:15:53+00:00,1937 kB,2012:09:19 14:51:59+01:00,13
nature11541-s1.pdf,2012:11:14 17:54:51+00:00,4.8 MB,2012:10:16 14:03:00+01:00,13
nature11581-s1.pdf,2012:11:21 17:53:52+00:00,5.3 MB,2012:10:26 16:19:25+01:00,13
nature11601-s1.pdf,2012:12:12 17:53:14+00:00,4.2 MB,2012:11:06 13:50:41Z,13
nature11673-s1.pdf,2012:11:21 17:55:18+00:00,9.2 MB,2012:11:08 16:47:31Z,13
nature11710-s1.pdf,2013:01:09 17:53:43+00:00,5.4 MB,2012:12:17 14:57:16Z,13
nature11712-s1.pdf,2012:12:05 17:57:32+00:00,4.7 MB,2012:11:15 15:01:27Z,13
nature11726-s1.pdf,2012:12:12 17:55:18+00:00,7.1 MB,2012:12:04 17:13:10Z,13
nature11731-s1.pdf,2013:01:09 17:53:49+00:00,493 kB,2012:12:20 11:50:55Z,13
nature09357-s1.pdf,2010:09:22 17:56:47+01:00,2.0 MB,2010:09:01 15:16:49+01:00,12
nature09422-s1.pdf,2010:10:20 17:52:54+01:00,453 kB,2010:10:06 14:38:47+01:00,12
nature09441-s1.pdf,2010:10:20 17:52:59+01:00,269 kB,2010:10:12 11:51:58+01:00,12
nature09450-s1.pdf,2010:11:03 17:54:03+00:00,2.0 MB,2010:08:24 17:02:46+09:00,12
nature09496-s1.pdf,2010:11:17 17:56:22+00:00,504 kB,2010:11:08 16:03:32Z,12
nature09505-s1.pdf,2010:11:03 17:55:39+00:00,1259 kB,2010:10:22 16:14:51+01:00,12
nature09544-s1.pdf,2010:11:17 17:57:21+00:00,13 MB,2010:11:09 12:07:54Z,12
nature09560-s1.pdf,2010:12:15 18:09:50+00:00,344 kB,2010:09:16 21:38:31Z,12
nature09566-s1.pdf,2010:12:22 17:55:04+00:00,4.8 MB,2010:11:05 14:14:47Z,12
nature09679-s2.pdf,2011:01:12 17:53:37+00:00,2028 kB,2010:12:06 10:56:30Z,12
nature09724-s1.pdf,2011:02:02 17:57:13+00:00,238 kB,2010:11:24 13:48:54-05:00,12
nature09793-s1.pdf,2011:02:16 17:58:46+00:00,13 MB,2011:01:26 20:19:06Z,12
nature09801-s1.pdf,2011:02:23 17:54:15+00:00,1863 kB,2011:01:24 16:52:29+01:00,12
nature09810-s1.pdf,2011:02:16 17:58:47+00:00,828 kB,2011:01:27 11:43:17-05:00,12
nature09939-s1.pdf,2011:05:04 17:53:53+01:00,3.9 MB,2011:02:08 20:31:44-05:00,12
nature09985-s1.pdf,2011:05:20 09:45:46+01:00,295 kB,2011:05:09 11:59:44+01:00,12
nature10098-s1.pdf,2013:04:02 14:18:38+01:00,2.4 MB,2013:02:07 16:35:46Z,12
nature10099-s1.pdf,2011:06:29 17:56:10+01:00,8.0 MB,2011:03:26 08:26:25Z,12
nature10243-s1.pdf,2011:08:10 17:50:36+01:00,653 kB,2011:07:19 14:33:00+01:00,12
nature10257-s1.pdf,2011:08:03 17:52:35+01:00,1228 kB,2011:07:19 11:44:56+01:00,12
nature10274-s1.pdf,2011:08:10 17:50:49+01:00,613 kB,2011:08:05 08:17:02-06:00,12
nature10331-s1.pdf,2011:08:31 17:52:52+01:00,1676 kB,2011:08:01 15:17:37+01:00,12
nature10339-s1.pdf,2011:09:07 17:55:41+01:00,4.3 MB,2011:06:21 07:38:53Z,12
nature10344-s1.pdf,2011:08:17 17:57:56+01:00,2.2 MB,2011:08:15 13:56:37-05:00,12
nature10356-s1.pdf,2011:08:24 17:57:01+01:00,1700 kB,2011:07:01 00:05:42Z,12
nature10380-s1.pdf,2011:09:14 17:51:31+01:00,4.5 MB,2011:07:06 17:37:55-04:00,12
nature10506-s1.pdf,2011:11:16 17:54:16+00:00,3.2 MB,2011:08:16 23:05:00Z,12
nature10526-s1.pdf,2012:11:28 18:11:07+00:00,490 kB,2012:11:23 14:36:50Z,12
nature10539-s1.pdf,2011:11:30 17:53:07+00:00,1905 kB,2011:10:14 15:29:03+01:00,12
nature10559-s1.pdf,2011:11:16 17:55:12+00:00,8.8 MB,2011:10:04 20:58:42+02:00,12
nature10568-s1.pdf,2011:11:09 18:09:25+00:00,1552 kB,2011:08:29 12:00:27+02:00,12
nature10593-s1.pdf,2011:11:16 17:58:02+00:00,922 kB,2011:11:08 15:34:11Z,12
nature10604-s1.pdf,2011:11:30 17:55:06+00:00,21 MB,2011:09:26 05:36:49Z,12
nature10604-s2.pdf,2011:11:30 17:55:50+00:00,27 MB,2011:09:26 05:37:02Z,12
nature10609-s1.pdf,2011:11:30 17:56:02+00:00,7.9 MB,2011:11:22 14:25:10Z,12
nature10623-s1.pdf,2011:12:14 17:52:39+00:00,2.4 MB,2011:10:02 14:36:35+01:00,12
nature10641-s1.pdf,2011:12:21 17:55:19+00:00,2.1 MB,2011:10:31 17:44:00Z,12
nature10663-s1.pdf,2012:01:04 17:53:20+00:00,647 kB,2011:11:22 15:31:36Z,12
nature10667-s1.pdf,2011:12:14 17:52:58+00:00,2.5 MB,2011:10:19 10:00:15-04:00,12
nature10735-s1.pdf,2012:04:18 15:45:43+01:00,6.8 MB,2011:11:11 01:22:21-08:00,12
nature10799-s1.pdf,2012:03:14 17:53:56+00:00,4.7 MB,2012:01:12 12:25:48Z,12
nature10809-s1.pdf,2012:02:08 18:22:47+00:00,1803 kB,2012:01:30 10:18:38Z,12
nature10815-s1.pdf,2012:03:07 17:53:02+00:00,5.9 MB,2011:11:14 12:00:19Z,12
nature10820-s1.pdf,2012:03:07 17:53:06+00:00,1291 kB,2012:02:29 15:53:51Z,12
nature10844-s1.pdf,2012:02:29 17:57:11+00:00,981 kB,2012:02:14 17:00:58Z,12
nature10921-s1.pdf,2012:04:25 17:59:12+01:00,5.8 MB,2012:03:20 11:58:20Z,12
nature10956-s1.pdf,2012:04:04 17:56:35+01:00,1855 kB,2012:03:01 14:56:42Z,12
nature10992-s1.pdf,2012:05:09 17:54:41+01:00,13 MB,2012:04:20 17:21:41+01:00,12
nature11006-s1.pdf,2012:05:23 17:52:33+01:00,6.7 MB,2012:05:01 16:17:01+01:00,12
nature11007-s1.pdf,2012:05:23 17:52:35+01:00,2.0 MB,2012:04:12 11:11:10Z,12
nature11058-s1.pdf,2012:05:23 17:53:34+01:00,8.3 MB,2012:05:01 15:52:26+01:00,12
nature11065-s1.pdf,2012:05:30 17:56:44+01:00,421 kB,2012:05:18 12:21:13+01:00,12
nature11091-s1.pdf,2012:05:16 18:58:03+01:00,1628 kB,2012:03:16 16:32:17-04:00,12
nature11173-s1.pdf,2012:07:11 18:00:31+01:00,9.6 MB,2012:06:29 11:04:55+01:00,12
nature11180-s1.pdf,2012:07:11 18:00:43+01:00,16 MB,2012:06:22 15:06:28+01:00,12
nature11225-s1.pdf,2012:07:04 17:58:12+01:00,4.6 MB,2012:06:07 15:08:56+01:00,12
nature11308-s1.pdf,2012:08:29 17:54:22+01:00,11 MB,2012:08:07 15:39:05+01:00,12
nature11434-s1.pdf,2012:09:05 17:58:24+01:00,1338 kB,2012:08:28 16:38:25+01:00,12
nature11447-s1.pdf,2012:09:26 17:54:44+01:00,1414 kB,2012:09:18 17:53:10+01:00,12
nature11492-s1.pdf,2012:10:10 17:58:35+01:00,2.2 MB,2012:09:20 16:00:51+01:00,12
nature11499-s1.pdf,2012:09:26 17:55:10+01:00,28 MB,2012:09:19 16:25:05+01:00,12
nature11508-s1.pdf,2012:11:14 17:54:35+00:00,1281 kB,2012:10:09 12:14:05+01:00,12
nature11509-s1.pdf,2012:11:07 17:53:10+00:00,4.2 MB,2012:10:09 12:49:56+01:00,12
nature11535-s1.pdf,2012:11:07 17:53:39+00:00,14 MB,2012:10:11 16:59:38+01:00,12
nature11589-s1.pdf,2012:12:05 17:55:23+00:00,5.3 MB,2012:10:25 16:54:24+01:00,12
nature11657-s1.pdf,2012:12:19 17:55:39+00:00,1935 kB,2012:11:20 15:19:10Z,12
nature11665-s1.pdf,2013:07:10 18:02:32+01:00,937 kB,2013:07:05 18:01:26+01:00,12
nature11672-s1.pdf,2012:12:05 17:57:02+00:00,3.9 MB,2012:11:28 15:49:07Z,12
nature11693-s1.pdf,2013:01:02 17:53:11+00:00,11 MB,2012:11:20 13:38:37Z,12
nature11727-s1.pdf,2013:01:09 17:53:46+00:00,3.1 MB,2013:01:02 15:13:47Z,12
nature11804-s1.pdf,2013:01:02 17:54:44+00:00,7.7 MB,2012:12:11 17:27:27Z,12
nature09321-s1.pdf,2010:09:30 16:47:08+01:00,949 kB,2010:08:20 11:49:36+01:00,11
nature09372-s1.pdf,2010:10:07 11:19:18+01:00,15 MB,2010:09:10 12:44:29+01:00,11
nature09413-s1.pdf,2010:10:13 17:59:12+01:00,889 kB,2010:10:05 12:16:40+01:00,11
nature09454-s1.pdf,2010:09:30 16:49:45+01:00,183 kB,2010:09:06 10:52:28+01:00,11
nature09478-s1.pdf,2010:11:17 17:56:16+00:00,781 kB,2010:09:22 16:45:17Z,11
nature09489-s1.pdf,2010:11:17 17:56:19+00:00,2.3 MB,2010:11:08 17:33:04Z,11
nature09546-s1.pdf,2010:12:02 10:24:04+00:00,599 kB,2010:11:23 14:25:51Z,11
nature09570-s1.pdf,2010:12:15 18:09:59+00:00,3.0 MB,2010:12:01 11:49:43Z,11
nature09571-s1.pdf,2010:12:02 10:25:14+00:00,882 kB,2010:10:06 13:40:36-04:00,11
nature09584-s1.pdf,2010:12:22 17:57:31+00:00,2.6 MB,2010:12:14 12:08:25Z,11
nature09588-s1.pdf,2011:01:05 17:52:06+00:00,987 kB,2010:12:03 12:26:31Z,11
nature09599-s1.pdf,2010:12:22 17:58:44+00:00,879 kB,2010:12:14 11:51:05Z,11
nature09607-s1.pdf,2011:01:12 17:53:09+00:00,4.8 MB,2010:12:21 12:38:30Z,11
nature09655-s1.pdf,2011:02:02 17:55:06+00:00,20 MB,2010:11:04 12:52:34+01:00,11
nature09685-s1.pdf,2010:12:22 17:58:51+00:00,1955 kB,2010:12:13 17:30:22Z,11
nature09701-s2.pdf,2011:02:09 17:56:11+00:00,136 kB,2011:02:02 16:55:08Z,11
nature09731-s1.pdf,2011:03:16 17:54:57+00:00,8.2 MB,2010:11:11 17:43:11-05:00,11
nature09750-s1.pdf,2011:02:02 17:57:32+00:00,9.1 MB,2010:12:02 08:46:20Z,11
nature09802-s1.pdf,2011:03:09 18:13:26+00:00,5.1 MB,2011:01:11 14:59:27Z,11
nature09807-s1.pdf,2011:04:06 17:52:35+01:00,4.7 MB,2011:03:08 12:00:15Z,11
nature09918-s1.pdf,2011:03:30 17:56:30+01:00,1319 kB,2011:01:27 22:39:45Z,11
nature09940-s1.pdf,2011:05:11 17:53:45+01:00,5.2 MB,2011:01:18 18:03:47+09:00,11
nature10075-s1.pdf,2011:04:27 17:55:58+01:00,721 kB,2011:04:12 11:33:29+01:00,11
nature10112-s1.pdf,2011:06:29 17:56:42+01:00,930 kB,2011:06:02 14:53:25+01:00,11
nature10136-s1.pdf,2011:06:22 17:52:36+01:00,4.5 MB,2011:05:10 08:49:08+01:00,11
nature10198-s1.pdf,2011:07:13 17:55:55+01:00,2010 kB,2011:07:05 10:54:33+01:00,11
nature10313-s1.pdf,2011:07:20 17:56:47+01:00,1373 kB,2011:05:17 10:09:51+09:00,11
nature10320-s1.pdf,2011:08:17 17:57:41+01:00,350 kB,2011:08:09 14:55:38+01:00,11
nature10327-s1.pdf,2011:09:21 18:00:30+01:00,2.4 MB,2011:06:19 23:19:54-07:00,11
nature10363-s1.pdf,2011:09:07 17:58:04+01:00,1467 kB,2011:06:28 23:29:53+01:00,11
nature10368-s1.pdf,2011:09:14 17:51:11+01:00,2.4 MB,2011:08:16 11:43:04+01:00,11
nature10387-s1.pdf,2011:09:07 17:58:12+01:00,3.7 MB,2011:08:12 16:33:09+09:00,11
nature10433-s1.pdf,2011:10:12 18:04:42+01:00,291 kB,2011:09:08 15:04:46+01:00,11
nature10487-s1.pdf,2011:10:19 18:05:17+01:00,25 MB,2011:09:23 15:00:13+01:00,11
nature10504-s1.pdf,2011:11:09 18:07:33+00:00,2.0 MB,2011:08:04 17:18:28+09:00,11
nature10538-s1.pdf,2011:11:02 17:56:11+00:00,2.4 MB,2011:10:13 16:00:59+01:00,11
nature10570-s1.pdf,2011:12:21 17:54:38+00:00,1272 kB,2011:10:20 15:04:22+01:00,11
nature10643-s1.pdf,2011:12:21 17:55:40+00:00,2.5 MB,2011:10:04 18:38:47Z,11
nature10698-s1.pdf,2012:01:11 17:55:33+00:00,3.0 MB,2011:12:09 11:24:01Z,11
nature10707-s1.pdf,2012:01:18 17:55:16+00:00,962 kB,2012:01:09 15:02:52Z,11
nature10753-s1.pdf,2012:02:22 17:56:17+00:00,4.9 MB,2012:01:20 12:19:01Z,11
nature10777-s1.pdf,2012:01:25 18:13:05+00:00,1063 kB,2012:01:06 16:53:54Z,11
nature10814-s1.pdf,2012:02:01 17:57:35+00:00,9.1 MB,2012:01:18 15:59:41Z,11
nature10829-s1.pdf,2012:02:22 17:59:05+00:00,1940 kB,2012:02:15 11:18:09Z,11
nature10873-s1.pdf,2012:03:14 17:55:07+00:00,5.9 MB,2012:03:01 15:38:06Z,11
nature10908-s1.pdf,2012:04:04 17:55:00+01:00,24 MB,2012:03:13 11:55:15Z,11
nature10926-s1.pdf,2012:04:11 17:53:55+01:00,9.7 MB,2012:03:04 18:30:15Z,11
nature10965-s1.pdf,2012:04:25 17:59:14+01:00,708 kB,2012:03:23 11:46:09Z,11
nature10996-s1.pdf,2012:05:09 17:54:42+01:00,1834 kB,2012:04:11 16:39:28+01:00,11
nature11000-s1.pdf,2012:05:02 17:55:20+01:00,11 MB,2012:04:12 17:52:11+01:00,11
nature11001-s1.pdf,2012:05:02 17:55:22+01:00,3.5 MB,2012:04:11 15:31:15+01:00,11
nature11016-s1.pdf,2012:05:09 17:55:00+01:00,1528 kB,2012:04:10 15:53:57+01:00,11
nature11024-s1.pdf,2012:05:23 17:52:47+01:00,1229 kB,2012:05:16 13:15:06+01:00,11
nature11028-s1.pdf,2012:04:18 18:07:53+01:00,8.7 MB,2012:03:09 20:29:40Z,11
nature11116-s1.pdf,2012:06:20 18:22:57+01:00,200 kB,2012:06:12 16:22:13+01:00,11
nature11135-s1.pdf,2012:05:23 17:54:16+01:00,6.5 MB,2012:05:16 14:11:47+01:00,11
nature11153-s1.pdf,2012:07:18 17:54:04+01:00,766 kB,2012:06:07 15:58:41+01:00,11
nature11156-s1.pdf,2012:06:28 17:15:06+01:00,3.5 MB,2012:06:07 13:58:27+01:00,11
nature11257-s1.pdf,2012:07:11 18:02:31+01:00,821 kB,2012:07:03 14:58:59+01:00,11
nature11281-s1.pdf,2012:10:05 14:53:58+01:00,6.9 MB,2012:09:14 15:59:34+01:00,11
nature11291-s1.pdf,2012:08:15 17:54:05+01:00,3.4 MB,2012:05:23 22:23:36Z,11
nature11311-s1.pdf,2012:09:05 17:57:22+01:00,3.5 MB,2012:08:15 14:55:57+01:00,11
nature11330-s1.pdf,2012:09:19 17:53:07+01:00,257 kB,2012:07:13 14:04:48+01:00,11
nature11359-s1.pdf,2012:10:03 17:55:52+01:00,1897 kB,2012:09:25 16:12:06+01:00,11
nature11390-s1.pdf,2012:09:12 17:53:55+01:00,555 kB,2012:08:31 12:30:29+01:00,11
nature11396-s1.pdf,2012:08:22 17:54:22+01:00,937 kB,2012:08:14 15:09:16+01:00,11
nature11525-s1.pdf,2012:10:31 14:15:48+00:00,11 MB,2012:10:04 14:57:19+01:00,11
nature11566-s1.pdf,2012:11:07 17:53:40+00:00,429 kB,2012:10:29 14:10:24Z,11
nature11594-s1.pdf,2012:11:07 17:53:47+00:00,499 kB,2012:08:23 21:49:20Z,11
nature11595-s1.pdf,2012:11:21 17:53:56+00:00,1138 kB,2012:11:09 11:34:47Z,11
nature11598-s1.pdf,2012:11:07 17:53:49+00:00,2.7 MB,2012:10:18 15:23:49+01:00,11
nature11720-s1.pdf,2013:01:02 17:54:26+00:00,682 kB,2012:11:30 14:34:53Z,11
nature11744-s1.pdf,2013:01:09 17:53:55+00:00,7.5 MB,2012:12:05 17:10:36Z,11
nature09346-s1.pdf,2010:09:22 17:56:34+01:00,1757 kB,2010:09:14 14:45:24+01:00,10
nature09386-s2.pdf,2010:09:22 17:59:56+01:00,2.4 MB,2010:09:03 12:12:26+01:00,10
nature09403-s1.pdf,2010:09:30 16:48:56+01:00,4.1 MB,2010:09:20 15:36:30+01:00,10
nature09452-s1.pdf,2010:10:07 11:19:19+01:00,415 kB,2010:09:27 16:46:20+01:00,10
nature09508-s1.pdf,2010:11:03 17:55:50+00:00,768 kB,2010:08:21 12:41:26+02:00,10
nature09511-s1.pdf,2010:11:10 17:54:32+00:00,4.4 MB,2010:10:27 15:28:13+01:00,10
nature09535-s1.pdf,2010:11:24 17:55:07+00:00,2.2 MB,2010:11:16 11:33:20Z,10
nature09568-s1.pdf,2010:11:17 17:57:54+00:00,2.2 MB,2010:11:09 13:54:10Z,10
nature09579-s1.pdf,2010:11:24 17:55:10+00:00,974 kB,2010:08:09 15:33:38-05:00,10
nature09648-s1.pdf,2011:01:12 17:53:26+00:00,4.0 MB,2010:09:28 20:50:14Z,10
nature09682-s1.pdf,2010:12:22 17:58:48+00:00,423 kB,2010:12:03 18:11:22+01:00,10
nature09688-s1.pdf,2011:01:26 17:53:48+00:00,1177 kB,2011:01:19 16:27:03Z,10
nature09693-s1.pdf,2011:01:05 17:54:10+00:00,390 kB,2010:08:13 10:12:23Z,10
nature09703-s1.pdf,2011:02:16 17:55:03+00:00,5.8 MB,2011:01:28 17:00:17Z,10
nature09739-s1.pdf,2011:02:02 17:57:16+00:00,367 kB,2010:12:01 00:14:46Z,10
nature09743-s1.pdf,2011:02:23 17:53:54+00:00,3.1 MB,2011:02:15 15:03:06Z,10
nature09749-s1.pdf,2011:02:09 17:57:41+00:00,598 kB,2010:12:04 13:09:38-05:00,10
nature09758-s1.pdf,2011:02:23 17:53:56+00:00,1164 kB,2010:11:19 15:56:13Z,10
nature09772-s1.pdf,2011:03:23 17:55:49+00:00,871 kB,2011:03:04 15:19:12Z,10
nature09799-s1.pdf,2011:03:09 18:13:18+00:00,255 kB,2010:12:17 10:06:11+01:00,10
nature09855-s1.pdf,2011:03:09 18:17:07+00:00,1874 kB,2011:02:04 14:10:39Z,10
nature09862-s1.pdf,2011:04:13 17:56:15+01:00,7.6 MB,2011:01:13 15:25:49-08:00,10
nature09872-s1.pdf,2011:04:20 17:54:11+01:00,1515 kB,2011:03:23 14:35:12Z,10
nature09878-s1.pdf,2011:03:16 17:56:02+00:00,3.5 MB,2011:02:24 12:08:45Z,10
nature09885-s1.pdf,2011:04:13 17:58:14+01:00,2.1 MB,2011:03:11 15:52:56Z,10
nature09925-s1.pdf,2011:04:13 17:58:23+01:00,1292 kB,2011:02:09 00:33:15Z,10
nature09935-s1.pdf,2011:03:30 17:56:31+01:00,107 kB,2011:03:17 16:41:19Z,10
nature09967-s1.pdf,2011:04:06 17:56:17+01:00,5.4 MB,2011:02:19 18:34:34Z,10
nature09979-s1.pdf,2011:04:06 17:56:30+01:00,517 kB,2011:03:22 00:27:19-04:00,10
